1,1200,0,700,500
2,1200,0,700,500
3,1200,0,700,500
4,1200,0,700,500
5,1200,0,700,500
6,1200,0,700,500
7,1185,15,610,575
8,1185,15,610,575
9,1185,15,610,575
10,1185,15,610,575
11,1200,0,600,600
12,1200,0,600,600
13,1200,0,600,600
14,1190,10,450,450,290
15,1190,10,450,450,290
16,1200,0,400,400,400
17,1180,20,400,390,390
18,1170,30,390,390,390
19,1170,30,390,390,390
20,1140,60,330,330,330,150
21,1180,20,290,290,250,250,100
22,1150,50,250,250,150,100,100,100,100,100
23,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
24,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
25,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
26,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
27,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
28,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
29,1200,0,100,100,100,100,100,100,100,100,100,100,100,100
30,1000,200,100,100,100,100,100,100,100,100,100,100
